density_CI,density_DN,disease_id,disease_name,disease_size,null_densitys_CI,null_densitys_DN,pvalue_CI,pvalue_DN
0.07509522945764556,0.016091954022988506,C0079924,Oligohydramnios,30,"[0.11625939 0.10546916 0.11171057 0.08347107 0.14719647 0.12601292
 0.17641118 0.10823647 0.13971321 0.14032421 0.17656943 0.10066133
 0.08858561 0.14750958 0.14310286 0.0981241  0.10721233 0.11223091
 0.07317933 0.12844107 0.11652785 0.14137617 0.16572327 0.10082645
 0.10268704 0.1032967  0.12371433 0.11051693 0.14471596 0.14386973
 0.14032122 0.11503861 0.13625397 0.08751123 0.09442756 0.1623148
 0.11894654 0.14810113 0.12220481 0.12007558 0.14836926 0.11875295
 0.11813169 0.09310812 0.08860036 0.0783967  0.16760385 0.18752684
 0.1998414  0.11081974 0.08539058 0.13095918 0.10919644 0.20495042
 0.1171932  0.16938424 0.14814815 0.09882331 0.10603829 0.14914118
 0.12331821 0.10680077 0.14078066 0.12327634 0.11913023 0.09165285
 0.13473016 0.08232271 0.09305278 0.11154791 0.23935389 0.13197922
 0.13164185 0.21432816 0.09551766 0.16756549 0.1862059  0.09067882
 0.10635198 0.10369935 0.1298118  0.10353774 0.09188078 0.12568055
 0.14667785 0.12741111 0.101162   0.10402299 0.09735137 0.06947628
 0.22119616 0.05827506 0.10913031 0.10035986 0.1296619  0.10702045
 0.12749446 0.11276949 0.0999875  0.11973503]","[0.         0.         0.00229885 0.0045977  0.0045977  0.00229885
 0.         0.0045977  0.         0.         0.00229885 0.0091954
 0.         0.00229885 0.00229885 0.00229885 0.0045977  0.00229885
 0.00689655 0.00229885 0.         0.         0.00229885 0.00229885
 0.         0.         0.         0.0045977  0.         0.00229885
 0.0045977  0.00689655 0.00229885 0.00229885 0.         0.00229885
 0.         0.00229885 0.0045977  0.         0.         0.
 0.0045977  0.0045977  0.         0.         0.         0.
 0.0045977  0.00229885 0.00229885 0.0045977  0.00689655 0.00689655
 0.         0.         0.         0.0045977  0.00229885 0.
 0.00229885 0.00229885 0.0045977  0.         0.         0.
 0.         0.00229885 0.0045977  0.00229885 0.00689655 0.
 0.         0.00229885 0.00229885 0.         0.00229885 0.
 0.00229885 0.0045977  0.00229885 0.         0.0045977  0.00229885
 0.         0.0045977  0.0045977  0.         0.00229885 0.
 0.00229885 0.0045977  0.         0.         0.00229885 0.
 0.0045977  0.00229885 0.         0.0045977 ]",0.97,0.0
0.09443482123029091,0.011627906976744186,C0003578,Apnea,44,"[0.10430301 0.13583735 0.11895929 0.10941875 0.18265913 0.14968815
 0.11124928 0.10841673 0.10912725 0.14175442 0.09755955 0.14596864
 0.11471297 0.07328393 0.15294076 0.14977221 0.11456366 0.12280814
 0.09092114 0.07168791 0.08485247 0.08820169 0.0945532  0.06832773
 0.08966335 0.08715763 0.08581537 0.14336926 0.12920435 0.09326927
 0.11867081 0.14075438 0.10426566 0.10483456 0.0927193  0.11432285
 0.12137168 0.10985405 0.11730167 0.11006371 0.10479171 0.11912893
 0.13803024 0.16502044 0.12157229 0.11432442 0.13329224 0.1494237
 0.12261531 0.07357598 0.10633527 0.14149036 0.07954364 0.09768455
 0.14682611 0.12441022 0.08314887 0.15285828 0.08549775 0.10006171
 0.14737593 0.15156118 0.17454837 0.09315659 0.09916018 0.09326163
 0.08613466 0.08108958 0.11872237 0.0582768  0.09833066 0.10127124
 0.13043262 0.11547667 0.09583963 0.11075122 0.0925823  0.09954207
 0.133949   0.14969471 0.1566345  0.10500867 0.1219246  0.0836686
 0.15893825 0.11294468 0.13690424 0.11015629 0.14276102 0.0951453
 0.08595376 0.10382298 0.13096128 0.07634775 0.09868563 0.08201496
 0.08429385 0.07650718 0.08449047 0.15566528]","[0.00845666 0.00528541 0.00634249 0.00422833 0.00422833 0.00317125
 0.00739958 0.00845666 0.00317125 0.00211416 0.00317125 0.00317125
 0.00211416 0.00528541 0.00422833 0.00528541 0.00105708 0.00317125
 0.00105708 0.00528541 0.00634249 0.01057082 0.00528541 0.01057082
 0.00634249 0.00422833 0.00528541 0.00528541 0.00317125 0.00105708
 0.00528541 0.00951374 0.00739958 0.00105708 0.00634249 0.00528541
 0.00422833 0.00422833 0.00422833 0.00634249 0.00105708 0.00951374
 0.00634249 0.00528541 0.00317125 0.00528541 0.00422833 0.00317125
 0.00211416 0.00634249 0.00422833 0.00422833 0.00422833 0.00211416
 0.01057082 0.00105708 0.00845666 0.00528541 0.00317125 0.00528541
 0.00317125 0.00634249 0.00317125 0.00528541 0.00211416 0.00317125
 0.00528541 0.00422833 0.00422833 0.00317125 0.00317125 0.00634249
 0.00211416 0.00951374 0.00422833 0.00211416 0.00422833 0.00422833
 0.00211416 0.00317125 0.00528541 0.00739958 0.00528541 0.00317125
 0.00528541 0.00528541 0.00528541 0.00528541 0.00739958 0.00528541
 0.00211416 0.00528541 0.00634249 0.00739958 0.00634249 0.00528541
 0.00634249 0.00845666 0.00528541 0.00422833]",0.72,0.0
0.21557120500782473,0.0,C0332606,Elfin facies,10,"[0.21343537 0.21097561 0.24924925 0.22745098 0.16466235 0.23728814
 0.19033816 0.40602656 0.18359942 0.17311508 0.16287678 0.16425121
 0.29885057 0.19461698 0.18730159 0.25024155 0.19318182 0.16389812
 0.14204545 0.22812846 0.18383838 0.16941176 0.242741   0.23492063
 0.60330756 0.21052632 0.19396051 0.2015873  0.2487395  0.58020202
 0.17354196 0.23041475 0.21052632 0.51731098 0.20655738 0.18352941
 0.35098112 0.15239478 0.51746623 0.18780488 0.20190275 0.20913462
 0.13742072 0.20470588 0.20808081 0.23710317 0.15873016 0.20935961
 0.18655462 0.26593707 0.24024823 0.1104123  0.15082956 0.20096618
 0.20377868 0.52083333 0.16096207 0.13768116 0.18552036 0.19494949
 0.16701607 0.19155354 0.18383167 0.16836263 0.16538462 0.14479638
 0.26300409 0.2957958  0.2663953  0.19211823 0.14848485 0.18170426
 0.27204375 0.17241379 0.1984127  0.2712766  0.22148394 0.2322695
 0.2047619  0.18656716 0.11428571 0.23559322 0.19784946 0.25088652
 0.24020319 0.26458037 0.4975978  0.16989247 0.27700973 0.15864528
 0.27844588 0.18710359 0.21187943 0.19662058 0.3222061  0.1322449
 0.35528846 0.15340909 0.18939394 0.2244898 ]","[0.         0.         0.         0.02222222 0.         0.
 0.         0.02222222 0.02222222 0.         0.         0.
 0.02222222 0.02222222 0.02222222 0.         0.         0.
 0.         0.         0.         0.04444444 0.02222222 0.
 0.         0.         0.         0.         0.02222222 0.02222222
 0.         0.02222222 0.04444444 0.02222222 0.04444444 0.
 0.         0.         0.02222222 0.         0.         0.02222222
 0.         0.02222222 0.         0.02222222 0.         0.
 0.         0.02222222 0.         0.         0.         0.02222222
 0.02222222 0.         0.         0.         0.02222222 0.
 0.         0.         0.04444444 0.         0.02222222 0.02222222
 0.         0.02222222 0.         0.         0.02222222 0.
 0.02222222 0.         0.02222222 0.         0.         0.
 0.         0.02222222 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.02222222 0.02222222 0.         0.02222222 0.         0.
 0.         0.         0.         0.02222222]",0.37,1.0
0.1126680337206653,0.006153846153846154,C1866730,Rhizomelia,26,"[0.16964137 0.13886911 0.1209901  0.11232587 0.22034941 0.09770921
 0.13196034 0.08539326 0.22793651 0.10047847 0.11228482 0.14484848
 0.12945656 0.08602763 0.12833583 0.11316527 0.14044402 0.16253444
 0.16977778 0.09473953 0.10775566 0.09540702 0.09957924 0.09413919
 0.1751938  0.11447368 0.16593193 0.26550028 0.16736558 0.12476331
 0.13360787 0.12837466 0.09609168 0.16063467 0.1429626  0.11126695
 0.09402129 0.09686426 0.09173669 0.09910069 0.1178118  0.17575758
 0.11290323 0.14051862 0.13992674 0.1547687  0.26323936 0.08714248
 0.17661302 0.0806271  0.11116286 0.17675545 0.1504065  0.10633058
 0.09883322 0.12647771 0.15797317 0.11211099 0.11148515 0.13040293
 0.10287801 0.33529773 0.42674628 0.12659433 0.10968744 0.09386139
 0.14431594 0.114509   0.17210183 0.16103226 0.10118812 0.09952195
 0.16425354 0.12669472 0.10856269 0.19344012 0.13841043 0.17458169
 0.1091954  0.13154738 0.11737308 0.10298413 0.13151515 0.14263921
 0.14062927 0.12026144 0.10489244 0.20903417 0.10011198 0.10108509
 0.07346491 0.08849888 0.15312948 0.0982929  0.18088591 0.11141615
 0.12525253 0.11066695 0.08924571 0.12640163]","[0.         0.00307692 0.         0.00615385 0.00307692 0.
 0.         0.00307692 0.00307692 0.         0.00307692 0.
 0.00307692 0.00307692 0.         0.00307692 0.         0.00307692
 0.         0.00307692 0.00615385 0.         0.         0.
 0.00307692 0.00307692 0.         0.         0.         0.
 0.         0.         0.00307692 0.00615385 0.00615385 0.00307692
 0.         0.00307692 0.         0.00923077 0.         0.
 0.00307692 0.         0.         0.00307692 0.00307692 0.00615385
 0.         0.00307692 0.         0.         0.00615385 0.00307692
 0.00307692 0.00307692 0.00307692 0.         0.         0.
 0.         0.00615385 0.00615385 0.         0.         0.00615385
 0.         0.         0.00307692 0.00307692 0.         0.00615385
 0.00307692 0.         0.00307692 0.00307692 0.         0.
 0.00307692 0.00615385 0.         0.00615385 0.         0.00307692
 0.         0.00923077 0.         0.00307692 0.         0.
 0.         0.         0.00307692 0.00307692 0.         0.00307692
 0.00307692 0.00615385 0.00307692 0.00615385]",0.59,0.16
0.0631059631059631,0.021153846153846155,C0240310,Hypoplasia of the maxilla,65,"[0.07396613 0.07530868 0.07374592 0.07718042 0.06104949 0.08497707
 0.07429507 0.08552548 0.06520729 0.06306507 0.06754597 0.07689402
 0.08555636 0.06711575 0.0639368  0.07613933 0.07708178 0.06781914
 0.07502101 0.0840667  0.0714635  0.09161123 0.07503545 0.07422816
 0.08415581 0.06102287 0.07175842 0.08104324 0.07929561 0.07237357
 0.06010519 0.07801255 0.07511617 0.07534811 0.07253828 0.08325713
 0.07366687 0.07188214 0.04759154 0.07241253 0.06976936 0.06089918
 0.08839561 0.05569745 0.06923668 0.08043811 0.06982534 0.08674533
 0.08081253 0.06904807 0.07654672 0.05441083 0.06886882 0.06116091
 0.0664969  0.05853096 0.07252964 0.07033067 0.06410085 0.06678936
 0.05208906 0.08125704 0.07346604 0.07605728 0.06614371 0.05392389
 0.0597078  0.07921217 0.08576678 0.07422636 0.05801904 0.05569776
 0.06638065 0.07408016 0.05185839 0.05876796 0.06992494 0.05539879
 0.07386684 0.07522057 0.07472218 0.07220183 0.07252753 0.08846901
 0.07652638 0.09062726 0.0739663  0.05144442 0.06395267 0.0699451
 0.0644745  0.06286772 0.0646203  0.04708541 0.06743877 0.07858708
 0.06995672 0.07794066 0.05853847 0.07786484]","[0.01201923 0.0125     0.00913462 0.01298077 0.01346154 0.01538462
 0.01009615 0.00961538 0.01009615 0.00913462 0.01201923 0.01730769
 0.01298077 0.00961538 0.01490385 0.00769231 0.0125     0.0125
 0.01201923 0.00865385 0.01346154 0.01298077 0.01394231 0.01346154
 0.01875    0.01153846 0.01201923 0.01057692 0.01201923 0.01201923
 0.01009615 0.01057692 0.01298077 0.01105769 0.01057692 0.01490385
 0.0125     0.0125     0.0125     0.01442308 0.01490385 0.01538462
 0.01394231 0.01490385 0.01490385 0.0125     0.01201923 0.0125
 0.01201923 0.01394231 0.01105769 0.00961538 0.00961538 0.01298077
 0.00769231 0.01153846 0.01298077 0.01105769 0.0125     0.01201923
 0.01153846 0.01298077 0.00961538 0.01346154 0.01105769 0.0125
 0.01201923 0.01057692 0.01682692 0.00961538 0.0125     0.01298077
 0.01201923 0.01057692 0.01201923 0.01009615 0.01298077 0.01538462
 0.01538462 0.0125     0.01346154 0.01586538 0.01153846 0.01394231
 0.00913462 0.01298077 0.01057692 0.01057692 0.01682692 0.0125
 0.01346154 0.01394231 0.01057692 0.01346154 0.01490385 0.01057692
 0.01346154 0.01298077 0.00817308 0.01682692]",0.78,0.0
0.03984639225400704,0.009009009009009009,C0241210,Speech Delay,112,"[0.0475626  0.04924951 0.0476549  0.05408873 0.04546571 0.05214358
 0.04212019 0.05323495 0.04729107 0.05404503 0.04676557 0.04751402
 0.04909881 0.04760383 0.04545602 0.04892758 0.04560522 0.03766929
 0.04778865 0.04464125 0.04166337 0.04749163 0.04936379 0.05038978
 0.05348317 0.05409344 0.04687952 0.05280208 0.0530937  0.04453767
 0.04813152 0.0512478  0.05086029 0.04059664 0.04668305 0.04547414
 0.0472842  0.05431771 0.05314183 0.04898012 0.04091717 0.05014961
 0.05244636 0.04321649 0.04877232 0.04430338 0.052591   0.04032794
 0.05145669 0.04751543 0.04717711 0.05335617 0.04773257 0.05087788
 0.05025601 0.0461241  0.04941027 0.04893777 0.04732972 0.05037647
 0.04215786 0.04658461 0.03987608 0.04725872 0.04340727 0.04775437
 0.05406796 0.04685929 0.04909468 0.03829157 0.04245721 0.04653035
 0.05016305 0.04899705 0.04816181 0.0517268  0.05427169 0.05227273
 0.05167097 0.04167243 0.0428825  0.05005931 0.0482661  0.04525847
 0.05400851 0.04652892 0.04573548 0.05133168 0.04911513 0.04824567
 0.05228084 0.04551829 0.04323049 0.05068404 0.05150354 0.05125908
 0.04845968 0.05036129 0.03990106 0.04730601]","[0.00916988 0.00707851 0.00820463 0.00772201 0.00579151 0.00740026
 0.00772201 0.01045689 0.00482625 0.00868726 0.00868726 0.00546976
 0.00643501 0.00723938 0.00804376 0.00723938 0.01174389 0.01077864
 0.00643501 0.00514801 0.00804376 0.00788288 0.00772201 0.00611326
 0.00659588 0.00772201 0.00482625 0.00756113 0.00852638 0.00579151
 0.00788288 0.00659588 0.00756113 0.00723938 0.00820463 0.00916988
 0.00659588 0.00820463 0.00820463 0.00804376 0.00659588 0.00836551
 0.00740026 0.00675676 0.00981338 0.00707851 0.00723938 0.00772201
 0.00981338 0.00756113 0.00772201 0.00691763 0.01061776 0.00965251
 0.00740026 0.00595238 0.00949163 0.00723938 0.00740026 0.00595238
 0.00691763 0.00804376 0.00836551 0.00659588 0.00852638 0.00740026
 0.00916988 0.01158301 0.00740026 0.00514801 0.00659588 0.00949163
 0.00611326 0.00756113 0.00788288 0.00627413 0.00884813 0.00965251
 0.00675676 0.00691763 0.00933076 0.01029601 0.00820463 0.00643501
 0.00836551 0.00852638 0.00563063 0.00884813 0.00740026 0.01013514
 0.00836551 0.00691763 0.00611326 0.00804376 0.00836551 0.00804376
 0.00997426 0.00868726 0.00884813 0.00595238]",0.98,0.18
0.17642036124794747,0.0761904761904762,C0027720,Nephrosis,15,"[0.16009692 0.18319053 0.17737644 0.20027969 0.1599117  0.15094886
 0.13130881 0.12857143 0.25184203 0.31423159 0.17948271 0.15212426
 0.29577659 0.06213394 0.16095947 0.14498188 0.19472377 0.30192758
 0.33438375 0.34925098 0.17574443 0.17703226 0.17461686 0.1870942
 0.13186813 0.23517141 0.22343864 0.12705436 0.39620853 0.25599905
 0.31519165 0.16576785 0.1268143  0.36175261 0.124441   0.17560061
 0.40944411 0.18883735 0.31462463 0.38956174 0.13467549 0.18790072
 0.1486365  0.19428571 0.25183116 0.35035573 0.19987488 0.08146988
 0.34445608 0.2106766  0.11976912 0.41907809 0.29130259 0.31243852
 0.25278622 0.21338131 0.3096687  0.37171689 0.18181818 0.20665593
 0.1838816  0.26072162 0.15831169 0.17748123 0.13634762 0.31014431
 0.19398946 0.40660025 0.1936461  0.19779842 0.14034142 0.21934866
 0.2333069  0.25400306 0.36877716 0.30281494 0.18499267 0.1248576
 0.16911682 0.43505718 0.25053968 0.13148148 0.27770742 0.35214378
 0.33075397 0.37991204 0.168037   0.14809648 0.18024229 0.29440138
 0.41691074 0.12445292 0.20212766 0.17109874 0.17088123 0.17479675
 0.17171717 0.21562764 0.16114286 0.17912354]","[0.00952381 0.         0.01904762 0.         0.00952381 0.01904762
 0.02857143 0.00952381 0.01904762 0.00952381 0.00952381 0.02857143
 0.01904762 0.00952381 0.00952381 0.         0.02857143 0.
 0.01904762 0.00952381 0.00952381 0.01904762 0.00952381 0.00952381
 0.00952381 0.         0.01904762 0.00952381 0.00952381 0.
 0.01904762 0.02857143 0.00952381 0.04761905 0.02857143 0.02857143
 0.01904762 0.00952381 0.00952381 0.00952381 0.00952381 0.01904762
 0.01904762 0.01904762 0.         0.02857143 0.00952381 0.
 0.         0.02857143 0.01904762 0.00952381 0.01904762 0.00952381
 0.00952381 0.         0.00952381 0.02857143 0.01904762 0.02857143
 0.         0.         0.03809524 0.00952381 0.         0.
 0.         0.00952381 0.00952381 0.         0.         0.00952381
 0.02857143 0.01904762 0.01904762 0.01904762 0.00952381 0.00952381
 0.         0.00952381 0.00952381 0.         0.00952381 0.01904762
 0.00952381 0.02857143 0.         0.03809524 0.         0.00952381
 0.02857143 0.         0.         0.         0.00952381 0.01904762
 0.00952381 0.00952381 0.         0.02857143]",0.65,0.0
0.1559284786734592,0.045454545454545456,C0026636,Mouth Diseases,12,"[0.15986842 0.22615694 0.18832657 0.15991693 0.250568   0.20403281
 0.22436135 0.17838384 0.15550239 0.17435897 0.26506024 0.19733853
 0.26939471 0.16588419 0.24612613 0.25228311 0.48351378 0.30153099
 0.25664516 0.1693741  0.21885522 0.21520619 0.18223684 0.13769063
 0.19607843 0.2041248  0.1040724  0.17922374 0.42123664 0.39176859
 0.22090395 0.32821301 0.24909091 0.29083865 0.41036822 0.18012422
 0.23088488 0.17267081 0.30778855 0.26878944 0.22633053 0.20475192
 0.22839506 0.45991285 0.29202728 0.2037296  0.15106545 0.1975417
 0.12076503 0.16266667 0.51368092 0.18990385 0.27739726 0.29228395
 0.17116217 0.18752515 0.26560489 0.18777549 0.21081505 0.215311
 0.16632383 0.1652061  0.19286967 0.2140056  0.20448179 0.19707401
 0.1984682  0.17568948 0.31584158 0.50215589 0.20734694 0.3501006
 0.2859944  0.21753247 0.14974937 0.2837014  0.24705882 0.21619177
 0.32983377 0.32608696 0.15865385 0.25700687 0.1779661  0.24899598
 0.17288136 0.20586081 0.13180272 0.18444375 0.22079343 0.21067416
 0.19900498 0.07750979 0.23508772 0.16329285 0.18350079 0.22619048
 0.15686275 0.54050074 0.21158911 0.15690236]","[0.         0.01515152 0.         0.         0.         0.
 0.         0.         0.         0.01515152 0.         0.
 0.         0.         0.         0.         0.         0.
 0.03030303 0.01515152 0.         0.         0.01515152 0.03030303
 0.         0.01515152 0.         0.01515152 0.01515152 0.01515152
 0.         0.         0.01515152 0.01515152 0.         0.01515152
 0.01515152 0.         0.01515152 0.         0.         0.01515152
 0.         0.         0.         0.         0.         0.
 0.         0.01515152 0.01515152 0.01515152 0.01515152 0.
 0.         0.03030303 0.03030303 0.01515152 0.         0.01515152
 0.01515152 0.         0.         0.         0.01515152 0.01515152
 0.         0.         0.01515152 0.01515152 0.         0.
 0.03030303 0.         0.01515152 0.01515152 0.         0.
 0.01515152 0.         0.01515152 0.         0.         0.
 0.         0.01515152 0.         0.03030303 0.         0.
 0.         0.         0.01515152 0.         0.01515152 0.
 0.         0.01515152 0.         0.01515152]",0.92,0.0
0.1306715063520871,0.017316017316017316,C4021107,Non-obstructive azoospermia,22,"[0.14285714 0.13847118 0.10034014 0.09898242 0.08076923 0.13273002
 0.16558442 0.13740123 0.13872054 0.11639344 0.07397959 0.10887949
 0.13475177 0.12907268 0.09102564 0.11673469 0.13265993 0.17176871
 0.14840183 0.12457912 0.13974592 0.08734694 0.08985507 0.31221599
 0.12979592 0.13002114 0.14858757 0.09954751 0.08533022 0.10730805
 0.11978221 0.09220779 0.08506494 0.08974359 0.11510204 0.13417191
 0.13178295 0.12906058 0.21153846 0.0952381  0.13860668 0.13556953
 0.08333333 0.13571429 0.13408521 0.10106383 0.15010571 0.12844702
 0.11563367 0.07807808 0.12597403 0.1607615  0.11740042 0.37974684
 0.07918367 0.08156028 0.05844156 0.0960961  0.08309179 0.14855769
 0.10034014 0.19636618 0.12949956 0.13352685 0.13131313 0.09275362
 0.12542373 0.09877551 0.12146893 0.11986532 0.13095238 0.06553911
 0.12053571 0.09195402 0.10588235 0.11524823 0.05882353 0.16271186
 0.16411565 0.0952381  0.1037234  0.16158192 0.09041835 0.07372549
 0.1126597  0.18796992 0.10957501 0.16045198 0.10675991 0.06533776
 0.07826087 0.16491964 0.09879336 0.10034014 0.0906568  0.16287678
 0.08417997 0.10915819 0.10857143 0.13061224]","[0.         0.         0.         0.         0.004329   0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.004329   0.004329   0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.004329   0.         0.         0.         0.004329
 0.         0.         0.         0.004329   0.004329   0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.004329   0.         0.
 0.         0.004329   0.         0.         0.         0.
 0.004329   0.         0.         0.         0.004329   0.00865801
 0.         0.         0.         0.         0.         0.
 0.         0.004329   0.         0.00865801 0.         0.
 0.004329   0.004329   0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.004329   0.         0.         0.         0.
 0.         0.004329   0.         0.         0.         0.
 0.         0.004329   0.004329   0.004329  ]",0.35,0.0
0.18700614574187885,0.01098901098901099,C0026633,Mouth Abnormalities,14,"[0.23434343 0.11033682 0.16869096 0.20378904 0.21019608 0.1394958
 0.13589744 0.1512987  0.22198732 0.19871795 0.17179487 0.11491935
 0.1981982  0.40786749 0.17051013 0.15795587 0.18857143 0.36663337
 0.13333333 0.174703   0.16470588 0.15961945 0.15917504 0.19680851
 0.18506494 0.18650218 0.2456964  0.16507937 0.22259136 0.08232119
 0.1097561  0.125      0.14799154 0.17176871 0.25       0.12653061
 0.13120567 0.13636364 0.18088324 0.12891986 0.25521886 0.10666667
 0.18686869 0.16153846 0.17070707 0.1417004  0.17761332 0.10852713
 0.21212121 0.15158371 0.25052854 0.15078631 0.14245014 0.10887097
 0.17207792 0.16843972 0.1627907  0.16751701 0.16002795 0.18705674
 0.11428571 0.13205128 0.10752688 0.15858586 0.12073171 0.1406423
 0.0970266  0.13704994 0.17607973 0.13371266 0.11806543 0.24937343
 0.17037037 0.11095306 0.13658537 0.16440422 0.21616162 0.41210046
 0.18099548 0.19987469 0.14708603 0.57964971 0.10526316 0.27682843
 0.1597561  0.12659698 0.13371266 0.13109244 0.29461585 0.22206096
 0.1597561  0.17718715 0.11033682 0.17813765 0.1719457  0.12056738
 0.11336032 0.17417417 0.13626834 0.13015873]","[0.         0.01098901 0.         0.         0.         0.
 0.         0.01098901 0.         0.         0.         0.
 0.01098901 0.         0.         0.         0.01098901 0.
 0.         0.         0.         0.         0.         0.
 0.01098901 0.         0.         0.         0.01098901 0.
 0.         0.01098901 0.         0.         0.01098901 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.01098901 0.         0.         0.         0.
 0.         0.         0.01098901 0.01098901 0.         0.
 0.         0.         0.         0.         0.         0.
 0.01098901 0.         0.         0.         0.         0.
 0.01098901 0.         0.         0.         0.         0.
 0.         0.         0.         0.01098901 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.03296703 0.         0.
 0.         0.01098901 0.01098901 0.        ]",0.25,0.17
