,data,data,loo_ptest[DP],loo_ptest[DP],loo_ptest[DP],lci_dpp[d=1][DP],lci_dpp[d=1][DP],lci_dpp[d=1][DP],lci_dpp[d=1][DP],lci_dpp[d=8][DP],lci_dpp[d=8][DP],lci_dpp[d=8][DP],lci_dpp[d=8][DP],ci_dpp[DP],ci_dpp[DP],ci_dpp[DP],ci_dpp[DP],rw_dpp[DP],rw_dpp[DP],rw_dpp[DP],rw_dpp[DP],dns_dpp[DP],dns_dpp[DP],dns_dpp[DP],dns_dpp[DP],diamond_dpp[DP],diamond_dpp[DP],diamond_dpp[DP],diamond_dpp[DP],node2vec_dpp[DP],node2vec_dpp[DP],node2vec_dpp[DP],node2vec_dpp[DP],subgraph_metrics[DP],subgraph_metrics[DP],subgraph_metrics[DP]
C1860121,Decreased testosterone in males,,28.0,0.0,0.0,0.06666666666666668,0.0,0.7980460464180097,0.002783856813452789,0.11666666666666665,0.0,0.8382607955161255,0.0039914653201008135,0.06666666666669999,0.06666666666669999,0.7417351789059999,0.0049285898573599995,0.16666666666666666,0.06666666666666668,0.7787395296267049,0.012785999270933865,0.1,0.0,0.6559210831901157,0.004114327589436593,0.03333333333333333,0.03333333333333333,0.5264279189310542,0.03370757013159152,0.06666666666666668,0.06666666666666668,0.7177520244011953,0.007674483853250433,0.9726027397260274,0.9304417954081504,0.05026455026455026
C1860127,Impaired T cell function,,14.0,0.84,1.0,0.0,0.0,0.5392459267511489,0.0002204667874787315,0.0,0.0,0.5920542635658915,0.00021799766831380132,0.0,0.0,0.465655897507,0.00012674422768600002,0.05,0.0,0.6003551037459964,0.0011543352834719905,0.0,0.0,0.5654969131504433,0.0011309672719881426,0.0,0.0,0.4930371814510514,6.498156648788272e-05,0.0,0.0,0.4411432948057373,0.00013506444040786855,0.98015873015873,0.992283099988976,0.054945054945054944
C1860236,Irregular hyperpigmentation,,33.0,0.0,0.0,0.6333333333333332,0.25,0.8710451124326333,0.08974572591200104,0.5666666666666667,0.275,0.916146704453943,0.10065893271218636,0.5,0.283333333333,0.8473626339589999,0.14141329070800002,0.35,0.2,0.8419264541906708,0.02949816460593476,0.16666666666666666,0.0,0.7556601545561543,0.0056001798822417174,0.2833333333333333,0.2,0.636458526915691,0.10831866320438736,0.2833333333333333,0.15833333333333333,0.7505757139317351,0.100645554956686,0.9496062992125984,0.8243150911375108,0.12121212121212123
C1860475,Tortuous retinal vessels,,15.0,0.0,0.0,0.65,0.15,0.8669622133506639,0.023843351850889646,0.65,0.35,0.9089406740321232,0.06056546208965648,0.65,0.35,0.850076594559,0.0821106825236,0.4,0.05,0.8753864543682109,0.013821684619840813,0.45,0.05,0.7945327731872621,0.019223234446282683,0.6,0.25,0.8457849781821558,0.04697946145779374,0.65,0.45,0.8793960635038529,0.03975975616790516,0.9584859584859584,0.8035275986072264,0.1619047619047619
C1860493,Sternal anomalies,,19.0,0.02,1.0,0.25,0.15,0.8335476831646392,0.1108885416437139,0.25,0.2,0.7838262605627263,0.10855891297930753,0.25,0.15,0.824882765345,0.013733103297700002,0.2,0.0,0.8136944005942984,0.003688530504273031,0.0,0.0,0.6003737580091002,0.000737480860709868,0.1,0.05,0.568668167889312,0.011522725795932116,0.15,0.0,0.7470656514068159,0.002800963068224525,0.9756283320639756,0.9086999080473408,0.0935672514619883
C1860614,ULNAR HYPOPLASIA,,24.0,0.09,1.0,0.2333333333333333,0.1,0.7971717828449357,0.03141181768486345,0.36666666666666653,0.1,0.8074714778866545,0.01171122492309134,0.2,0.1,0.737297403985,0.021561608243999997,0.18333333333333326,0.08333333333333333,0.7853658725367266,0.007884071182037109,0.0,0.0,0.7000735305500085,0.0019005993760148273,0.05,0.05,0.5432731156829053,0.0059194923484192676,0.0,0.0,0.7015371754980727,0.0012531134275827489,0.9842650103519668,0.7027691666866924,0.06884057971014493
C1860816,Preauricular skin tag,,18.0,0.0,1.0,0.25,0.15,0.8946538836529087,0.017886519872661717,0.3,0.25,0.9053600445703144,0.02976999482835638,0.25,0.1,0.868733460235,0.0107299610356,0.1,0.05,0.8474813129671757,0.0045229822118099065,0.05,0.0,0.5795754213287524,0.0014117412996996314,0.0,0.0,0.4930358883885046,8.356201128318405e-05,0.1,0.05,0.7311156506801616,0.005268335314637969,0.9841521394611727,0.6613945936193883,0.06535947712418301
C1860834,Infantile muscular hypotonia,,12.0,0.04,1.0,0.25,0.15,0.8101462056161521,0.12005413611147235,0.25,0.15,0.7936435367834764,0.15283918947631076,0.25,0.05,0.753180552332,0.0109546636598,0.15,0.05,0.7817498259456952,0.0075891425613631314,0.15,0.0,0.5676932002784868,0.0029630783475795073,0.1,0.1,0.5437247621257832,0.03338438603155717,0.0,0.0,0.6973984683221166,0.0005285182938577426,0.976525821596244,0.9856818578662476,0.07575757575757576
C1860838,Large prominent ears,,87.0,0.0,1.0,0.06944444444444445,0.02361111111111111,0.8249902965378046,0.006781026146351855,0.09166666666666666,0.034722222222222224,0.8795727889044145,0.013986355673458272,0.0347222222222,0.011111111111099999,0.764571559799,0.00277007782183,0.0,0.0,0.7681420457485897,0.0016503338770145373,0.0,0.0,0.6222833863789266,0.0007686279225420988,0.01111111111111111,0.01111111111111111,0.5041893080784557,0.0014696985423355655,0.02222222222222222,0.01111111111111111,0.6421096620607567,0.003357767277473321,0.9783889980353636,0.613873892502506,0.01764234161988773
C1860844,"Thin, sparse hair",,60.0,0.0,0.0,0.18333333333333326,0.05,0.8466254981315222,0.01158208774003781,0.2,0.1,0.869066613946132,0.019864529745994817,0.06666666666669999,0.0,0.8033872943510001,0.00378638825527,0.06666666666666668,0.05,0.8143268052906608,0.008557004032191213,0.03333333333333333,0.0,0.6796401823510256,0.0018475800466836907,0.03333333333333333,0.016666666666666666,0.5264618318835186,0.0014994939708225694,0.0,0.0,0.6906033400009304,0.001151452087372138,0.9759983447134284,0.7148027043066433,0.0327683615819209
C1861063,"TOBACCO ADDICTION, SUSCEPTIBILITY TO (finding)",,10.0,0.38,1.0,0.3,0.3,0.572478767345802,0.1750472258472598,0.3,0.3,0.5074673968533902,0.2167024418719982,0.3,0.3,0.572676010582,0.116716418533,0.3,0.0,0.6521835986448229,0.004688347391834054,0.0,0.0,0.4966700700793614,4.640801930573604e-05,0.2,0.2,0.5944122151575625,0.06670379308211126,0.0,0.0,0.6244674432635634,0.0006154565468763862,0.942528735632184,0.989459815546772,0.1111111111111111
C1861218,Hypoplastic ilia,,12.0,0.16,1.0,0.05,0.05,0.6511464376885588,0.005411975221504289,0.25,0.05,0.7240032490136923,0.011882065696643391,0.0,0.0,0.6011603620329999,0.0006118869499780001,0.0,0.0,0.6950382919470875,0.0010352247112562704,0.0,0.0,0.5810048735205384,0.00046496744737500124,0.0,0.0,0.5424297980970062,0.0004056626273018495,0.0,0.0,0.5770619633325598,0.000166893940043213,0.989247311827957,0.9478122972680748,0.07575757575757576
C1861324,Short philtrum,,53.0,0.02,1.0,0.03666666666666667,0.02,0.7275251891121032,0.002739882998509561,0.05666666666666665,0.04,0.7940287853422621,0.008704397824705912,0.0166666666667,0.0,0.6881711929559999,0.0013107579498199998,0.03666666666666667,0.0,0.7059878782242063,0.0020271909954702513,0.0,0.0,0.6053853546626984,0.0011029210635077917,0.02,0.0,0.5131166294642858,0.0007161619305256173,0.0,0.0,0.6082017299107143,0.000534118571852213,0.982436882546652,0.8534837939306577,0.01741654571843251
C1861329,Spinal canal stenosis,,12.0,0.67,1.0,0.0,0.0,0.6167544673938269,0.0006194169466197067,0.1,0.0,0.7008087723369691,0.002640604990381103,0.0,0.0,0.576315850545,0.00039457357512199994,0.0,0.0,0.6243583197957763,0.000402832749941691,0.0,0.0,0.4860570898120213,5.569393093524347e-05,0.0,0.0,0.4930378278022743,5.569393093524347e-05,0.1,0.0,0.7711464376885588,0.001853231530525785,0.9861303744798889,0.9730266230733302,0.07575757575757576
C1861403,Variable expressivity,,153.0,0.0,0.0,0.032499999999999994,0.00625,0.8150045260231733,0.005367685003455967,0.05125,0.01916666666666666,0.85238620701738,0.008735765410826275,0.013333333333299998,0.0,0.737236020915,0.0026407211667899997,0.038749999999999986,0.0125,0.7803307598268237,0.010813365003271269,0.006666666666666665,0.006666666666666665,0.6665238098019062,0.002409499035971454,0.00625,0.0,0.5025753169189559,0.0009384732537042748,0.0325,0.0,0.6695734442160345,0.0026835298353217697,0.9653858713399368,0.5230771328452025,0.013673890608875128
C1861866,Hypoplasia or absence of the corpus callosum,,23.0,0.1,1.0,0.05,0.0,0.7216908919228506,0.001264540963330397,0.05,0.05,0.7357872047305036,0.0036035257729118975,0.08333333333330001,0.0333333333333,0.6772940466240001,0.0046034897363599996,0.0,0.0,0.6856892975449678,0.0012907270929583654,0.0,0.0,0.5799336707841862,0.0017692848789664292,0.0,0.0,0.4930342713847867,0.00010679597935782236,0.05,0.05,0.6523954366737872,0.00390502952300712,0.9709302325581396,0.9759432883603932,0.03952569169960474
C1861869,Underdeveloped supraorbital ridges,,37.0,0.0,0.0,0.3583333333333333,0.2333333333333333,0.8968316294919456,0.1097625461774792,0.3666666666666667,0.10833333333333332,0.8935056536555142,0.018454805375114163,0.391666666667,0.308333333333,0.8736458333329999,0.17603549398499999,0.3083333333333333,0.20833333333333331,0.8818932001239157,0.09482001779378957,0.26666666666666666,0.08333333333333333,0.7489910548327137,0.012222900173263818,0.21666666666666665,0.19166666666666665,0.6028171468401486,0.1506902903875267,0.2666666666666667,0.175,0.806456397149938,0.043275592084488806,0.9392133492252682,0.9179047549856516,0.07657657657657657
C1861975,"Cafe au lait spots, multiple",,17.0,0.0,0.0,0.4,0.3,0.8953597957288764,0.041126419390268704,0.45,0.35,0.9169637883008356,0.10097104225062603,0.35,0.25,0.871207056639,0.044647778992,0.25,0.0,0.8675626740947073,0.0064397355686973004,0.0,0.0,0.7966202414113278,0.0016415760236945,0.3,0.1,0.6446773444753946,0.05849418737320439,0.2,0.0,0.7083727948003714,0.0030941897562368373,0.9758897818599312,0.8759452474394563,0.15441176470588236
C1862095,Bilateral single transverse palmar creases,,34.0,0.0,0.0,0.4166666666666667,0.31666666666666665,0.8651949852096207,0.14424820432541807,0.3833333333333333,0.2083333333333333,0.877126794591832,0.10421000417989404,0.45,0.29166666666700003,0.814836066843,0.19154648982099998,0.31666666666666665,0.29166666666666663,0.8670937291889297,0.2290508223917543,0.11666666666666665,0.06666666666666668,0.7971393005931641,0.008406206208531709,0.2333333333333333,0.20833333333333331,0.6236998404807261,0.15689829711686926,0.225,0.09166666666666666,0.8548695968653688,0.01972997642192189,0.9488134015821312,0.8714666894967396,0.09803921568627452
C1862132,Short ulnae,,24.0,0.09,1.0,0.2333333333333333,0.1,0.7971717828449357,0.03141181768486345,0.36666666666666653,0.1,0.8074714778866545,0.01171122492309134,0.2,0.1,0.737297403985,0.021561608243999997,0.18333333333333326,0.08333333333333333,0.7853658725367266,0.007884071182037109,0.0,0.0,0.7000735305500085,0.0019005993760148273,0.05,0.05,0.5432731156829053,0.0059194923484192676,0.0,0.0,0.7118763448350593,0.0009192207236784577,0.9842650103519668,0.7027691666866924,0.06884057971014493
C1862265,Elevated gonadotropins,,15.0,0.0,1.0,0.05,0.05,0.6336493826014298,0.007281883049168801,0.05,0.05,0.7015330517129328,0.00674536993495205,0.05,0.0,0.6786440441930001,0.00216180196541,0.05,0.0,0.6910105839754898,0.0022052015113462322,0.0,0.0,0.545754804567821,0.0003749665182293942,0.05,0.05,0.5183652864172315,0.005064984367313181,0.1,0.05,0.6733566985423823,0.006244640044578346,0.9886075949367088,0.859235251403574,0.08571428571428573
C1862314,Basal cell nevi,,23.0,0.0,0.0,0.4,0.2333333333333333,0.9204328039379586,0.06806243501845917,0.6,0.3,0.950959722609207,0.0944709411982372,0.266666666667,0.08333333333330001,0.8938732546979999,0.014524932426100002,0.31666666666666665,0.18333333333333326,0.9177486765115631,0.041287076868640735,0.1,0.05,0.8414979412402094,0.0077585709858502844,0.0,0.0,0.4930342713847867,0.00010679597935782236,0.11666666666666665,0.0,0.842810594099254,0.003420473633476075,0.9680577022153528,0.8314030554179442,0.1225296442687747
C1862425,Prominent globes,,93.0,0.0,1.0,0.15333333333333332,0.02222222222222222,0.8478281981198492,0.013228034578489629,0.20777777777777776,0.07666666666666666,0.8843312833892408,0.03952447846625498,0.06444444444439999,0.022222222222199998,0.795377324305,0.014837062879000001,0.04444444444444444,0.01111111111111111,0.7977450097320579,0.004157792582804567,0.0,0.0,0.659816100343728,0.0013446502342812044,0.09555555555555556,0.021111111111111112,0.5523292748581603,0.004371648507231042,0.02222222222222222,0.01111111111111111,0.675333892408995,0.0023303264717855,0.9682210708117444,0.6995048352625008,0.021505376344086027
C1862475,Abnormality of retinal pigmentation,,108.0,0.0,0.0,0.1563636363636364,0.045454545454545456,0.8236575131707772,0.015236208772489598,0.17545454545454547,0.07454545454545454,0.8766675284713422,0.015688055183557547,0.119090909091,0.0636363636364,0.772332191795,0.022895822014000002,0.1763636363636364,0.06363636363636363,0.7919220857933621,0.0236048602372377,0.11181818181818183,0.01,0.7343052017682536,0.006018160709966724,0.029090909090909087,0.01909090909090909,0.5172439062639071,0.01075050092185654,0.06454545454545453,0.00909090909090909,0.6651789233657852,0.0033419636252298287,0.9570277529095792,0.6248517065733743,0.020768431983385256
C1862761,Increased hepatocellular carcinoma risk,,26.0,0.0,1.0,0.15,0.03333333333333333,0.7146888981778211,0.014896507643138069,0.1833333333333333,0.13333333333333333,0.6419457216726271,0.05101225953332298,0.2,0.133333333333,0.7747565525679999,0.0136039275352,0.11666666666666665,0.03333333333333333,0.7657455142198071,0.00440229173636704,0.0,0.0,0.614034415493939,0.0007562787304865124,0.0,0.0,0.5094708404935521,0.00022720831331589882,0.03333333333333333,0.0,0.7065185081974826,0.0014713150649788905,0.9834896810506568,0.8331542181622783,0.06769230769230769
C1862863,Sparse body hair,,32.0,0.0,0.0,0.16666666666666666,0.0,0.7741993805652342,0.005638083598443575,0.19166666666666665,0.06666666666666668,0.7418699186991871,0.008704201141078175,0.1,0.06666666666669999,0.811892373209,0.005891381100869999,0.15833333333333333,0.06666666666666668,0.8585814943863724,0.01528421043870506,0.13333333333333333,0.0,0.6854173441734417,0.0041252691437295595,0.0,0.0,0.4930313588850174,0.00014864190081843924,0.0,0.0,0.7526391792489353,0.001790331531307787,0.977961432506887,0.7521407235313641,0.04032258064516129
C1862939,AMYOTROPHIC LATERAL SCLEROSIS 1,,47.0,0.0,1.0,0.105,0.045,0.7857486052998606,0.005114019170542077,0.065,0.02,0.7457102510460251,0.0032537444191578853,0.085,0.065,0.747364249186,0.006001059450939999,0.06999999999999999,0.02,0.7420083682008368,0.005934474510379461,0.02,0.0,0.6433262436076244,0.0010968286169161783,0.085,0.02,0.5360105764760578,0.003116529605523143,0.06000000000000001,0.02,0.6753054393305439,0.003112974495799732,0.9795329309892415,0.7730358874878759,0.036077705827937095
C1864156,"Conjunctivitis, recurrent",,37.0,0.0,1.0,0.19166666666666665,0.1,0.8081250000000001,0.02642210253559063,0.21666666666666665,0.075,0.8209653810408921,0.03587916397797937,0.158333333333,0.108333333333,0.75874186803,0.0401229368334,0.10833333333333332,0.05,0.7774697955390335,0.008968803415012688,0.05,0.0,0.6762716852540273,0.002187089426157572,0.13333333333333333,0.1,0.5605549101610905,0.05738505478668045,0.09166666666666663,0.05833333333333333,0.6890969640644362,0.008509683724565108,0.9620000000000001,0.8938579154601585,0.05705705705705705
C1864696,Distal limb muscle weakness due to peripheral neuropathy,,62.0,0.0,1.0,0.09523809523809522,0.03333333333333333,0.7633918186953778,0.005407702774799053,0.14047619047619048,0.05,0.7460948836384984,0.009385530831351649,0.05,0.0333333333333,0.766132323132,0.0045327579668,0.05,0.0,0.7825746851427241,0.0023133785201410128,0.0,0.0,0.6073982875308765,0.0007377320755264536,0.0,0.0,0.4930216329378926,0.00028835565274999746,0.03333333333333333,0.0,0.7030649431207701,0.0012797108120719822,0.9775471298453716,0.7124522606697044,0.02802749867794817
C1864711,Muscle biopsy shows dystrophic changes,,39.0,0.0,0.0,0.15,0.1,0.8661581776497196,0.010118837636180407,0.075,0.05,0.8692838553768937,0.008252035260359131,0.05,0.025,0.815029665087,0.00572187678034,0.2333333333333333,0.075,0.9089440623354093,0.030403358618319307,0.03333333333333333,0.0,0.7512280416395576,0.0024844354753968487,0.05,0.025,0.5182881773399016,0.0016105142470069329,0.025,0.0,0.8181220373640674,0.0024159029971506218,0.9724468403713686,0.6512309495896834,0.0620782726045884
C1864897,Cognitive delay,,607.0,0.0,0.0,0.02969945355191257,0.009918032786885243,0.8160633005986151,0.01646557185238666,0.08584699453551911,0.024699453551912567,0.8802587007838074,0.033632865749163424,0.0164754098361,0.00491803278689,0.7421394420749999,0.00976317620822,0.016530054644808743,0.006584699453551913,0.7747994574644288,0.011491922520617192,0.0,0.0,0.6930655176910938,0.0050869846523203715,0.009890710382513662,0.004972677595628415,0.5159031567484382,0.0052677359122469455,0.02144808743169399,0.004918032786885246,0.6576369145897727,0.007200246695397708,0.9104455033658574,0.7122094235017855,0.009656319832971764
C1864903,Hyperinsulinaemic hypoglycaemia,,16.0,0.0,0.0,0.15,0.1,0.910688918805998,0.012726593223746988,0.25,0.1,0.9368970799870014,0.022846211724653592,0.1,0.0,0.869785525277,0.003672853209,0.25,0.1,0.8782043544867927,0.03357113216686549,0.1,0.0,0.6596269903904183,0.0032487091722768003,0.05,0.0,0.5677893319715891,0.0009997695615937415,0.0,0.0,0.5367972703217121,0.0002857122926161181,0.9793427230046948,0.93012533883187,0.09166666666666666
C1864985,Progressive disorder,,141.0,0.0,0.0,0.04238095238095238,0.0,0.803629673853105,0.004418543516374482,0.06333333333333332,0.020476190476190474,0.8221712404610704,0.009089865372004072,0.035714285714300006,0.0142857142857,0.747412826636,0.0046117784313999995,0.0419047619047619,0.0,0.779244801394596,0.004286958710973172,0.0,0.0,0.6580118002561502,0.001498511929605231,0.014285714285714284,0.0071428571428571435,0.5037943927103901,0.0012427553600445635,0.020476190476190474,0.0071428571428571435,0.6235076578259247,0.002814500569297679,0.9658897100625355,0.5724405606976071,0.015197568389057753
C1865014,Long philtrum,,136.0,0.0,0.0,0.07362637362637363,0.007692307692307694,0.8004074388335161,0.006154360890818162,0.08076923076923077,0.014835164835164838,0.8312590576875625,0.009722128808685816,0.0598901098901,0.0,0.741031805597,0.00368288226802,0.05879120879120879,0.0071428571428571435,0.7749523036601137,0.004593063053302346,0.0,0.0,0.6748157554130664,0.0018368884575651683,0.014835164835164838,0.007692307692307694,0.5081863797003147,0.001417628197940065,0.0071428571428571435,0.0071428571428571435,0.6369546470522149,0.002819409865077205,0.9674394641937146,0.4674489740240149,0.01721132897603486
C1865017,Thin upper lip vermilion,,67.0,0.0,1.0,0.057142857142857134,0.014285714285714284,0.8107858583172682,0.004855011931651841,0.0738095238095238,0.014285714285714284,0.8016037359569234,0.006275757232710439,0.0571428571429,0.0142857142857,0.7690577012559999,0.0040803351848,0.014285714285714284,0.0,0.7724985042877085,0.0021480326667848554,0.0,0.0,0.6303523787365111,0.0007441378674238775,0.04523809523809523,0.028571428571428567,0.5301570497906003,0.002580211521547602,0.0,0.0,0.6205606151255291,0.0009204636669152843,0.9768017321373338,0.6033652243482899,0.033921302578018994
C1865027,Hypoplastic iliac wing,,19.0,0.0,1.0,0.15,0.1,0.7818042529482774,0.01920383532228637,0.3,0.1,0.8427012721701179,0.01100177282844932,0.2,0.1,0.7256546568860001,0.0781866766191,0.15,0.05,0.7377379515275327,0.007983948068999729,0.0,0.0,0.7160321292599127,0.0012026191439060414,0.2,0.15,0.6694226483424645,0.10969101436643997,0.05,0.0,0.6484655028322036,0.001025804641423383,0.979815708644142,0.8013980043754335,0.13450292397660818
C1865037,Cone-shaped epiphyses,,24.0,0.0,1.0,0.18333333333333326,0.13333333333333333,0.8566843139986687,0.016646498056841926,0.2333333333333333,0.13333333333333333,0.8124676852582857,0.03201683479441271,0.2,0.05,0.81688106627,0.010911519216700001,0.08333333333333333,0.0,0.8297821947708168,0.004486236529223227,0.0,0.0,0.6468018080775244,0.001043967173979226,0.15,0.1,0.5940068731714113,0.05474199228829668,0.11666666666666665,0.03333333333333333,0.858534187835725,0.004832442929142303,0.97423887587822,0.8924652366066617,0.07971014492753623
C1865060,Molar tooth sign on MRI,,12.0,0.0,1.0,0.55,0.25,0.8935100951496867,0.05879035224767053,0.55,0.5,0.9434358319795776,0.2061621524881144,0.55,0.15,0.8683592480850001,0.028994614813099995,0.05,0.05,0.8651589695985148,0.007285091227732913,0.0,0.0,0.6789661174286377,0.001118206713182414,0.25,0.05,0.6189881643072639,0.005271701336027057,0.4,0.1,0.901067533070318,0.019844416494705728,0.9904761904761904,0.8806415179579851,0.09090909090909093
C1865186,Bell-shaped thorax,,10.0,0.94,1.0,0.0,0.0,0.5084350489627326,0.0002205939841248352,0.0,0.0,0.5859678841602081,0.0002314096788241099,0.0,0.0,0.43086740613499996,0.000125916465094,0.2,0.1,0.6852833341068363,0.014952663921134575,0.2,0.1,0.5909198496310389,0.008717681971000145,0.0,0.0,0.4930384740335082,4.640801930573604e-05,0.0,0.0,0.6609876084837797,0.0002091993056126881,0.9823321554770318,0.9870187343265968,0.1111111111111111
C1865200,Delayed epiphyseal ossification,,9.0,0.0,1.0,0.4444444444444444,0.1111111111111111,0.8715013509890065,0.11647707907023057,0.3333333333333333,0.2222222222222222,0.8006620877420952,0.14175923446223446,0.33333333333299997,0.222222222222,0.8083941794030001,0.0169198277929,0.3333333333333333,0.1111111111111111,0.8387579151455149,0.115225758108254,0.2222222222222222,0.1111111111111111,0.6520094672359383,0.008274642855927614,0.1111111111111111,0.0,0.5490223377266258,0.0016752365865058414,0.0,0.0,0.6923921787018129,0.0006029117837452678,0.9894086496028244,0.9211262264776984,0.16666666666666666
C1865244,Shallow orbits,,13.0,0.01,1.0,0.25,0.2,0.792011696992202,0.07601638009253472,0.25,0.1,0.8565725956182696,0.010168409210340444,0.2,0.2,0.749275900483,0.0274802333513,0.05,0.0,0.7825218158187893,0.0022465376496361984,0.05,0.0,0.5368083921277387,0.0007243274254919295,0.0,0.0,0.4930375046416636,6.0337533191168777e-05,0.0,0.0,0.7482152803564798,0.0010032198168358996,0.9662337662337662,0.9559534134555816,0.16666666666666666
C1865572,Proximally placed thumbs,,17.0,0.01,1.0,0.2,0.2,0.8685178737233056,0.0438384397188008,0.2,0.1,0.8747806406685236,0.009353713967527672,0.2,0.2,0.8552553389040001,0.0620128579832,0.2,0.0,0.8346703806870938,0.004384744167312914,0.0,0.0,0.6428621169916435,0.0009951462615598562,0.25,0.15,0.6194788765088208,0.02245581804294568,0.1,0.0,0.8175371402042713,0.002419294241902976,0.9886471144749291,0.8045802867619612,0.08823529411764706
C1865841,Flared iliac wings,,13.0,0.0,1.0,0.35,0.05,0.7659951726698849,0.01166336586706746,0.35,0.1,0.8259933160044559,0.01629956389980463,0.3,0.15,0.735622447085,0.0167170263783,0.2,0.1,0.7680305421463054,0.014059167479241852,0.1,0.0,0.6250742666171556,0.002107970409840722,0.0,0.0,0.4930375046416636,6.0337533191168777e-05,0.1,0.05,0.6440609914593389,0.007848445434130727,0.9918533604887984,0.8452038834951456,0.07692307692307693
C1865847,Ulnar bowing,,10.0,0.95,1.0,0.0,0.0,0.5399382744697638,0.0004338259268020503,0.0,0.0,0.6236111755696849,0.0007578020811679643,0.0,0.0,0.474792314475,0.000139678801255,0.0,0.0,0.6060750916600919,0.00030411780232752946,0.0,0.0,0.4884949180860445,4.640801930573604e-05,0.1,0.0,0.5434004733837656,0.0014116302310737926,0.0,0.0,0.5440803824198264,0.00035339216916406265,0.9929824561403509,0.9899890123306068,0.04444444444444445
C1865866,Congenital sensorineural hearing loss,,11.0,0.23,1.0,0.0,0.0,0.6843845725424673,0.0006575346343247618,0.1,0.0,0.6775898078529657,0.0025847280725310685,0.0,0.0,0.667260744454,0.000449741316823,0.0,0.0,0.7047711872273276,0.001436992892284251,0.2,0.0,0.5925902719762369,0.0022283403233744137,0.0,0.0,0.4930381509328877,5.105075966009834e-05,0.0,0.0,0.5058920449271327,0.0002102127088978684,0.9766355140186916,0.9861796643632774,0.09090909090909093
C1865992,Short hallux,,16.0,0.0,0.0,0.55,0.4,0.9035618123578292,0.1407839338473988,0.4,0.2,0.9224629775776426,0.13316104569707365,0.6,0.3,0.8922601086299999,0.0319401310095,0.45,0.25,0.8587751265029478,0.07666012762270294,0.25,0.05,0.7387447193723597,0.00870288676464769,0.3,0.3,0.6450559398356622,0.08741681409046351,0.3,0.15,0.8091476718815283,0.04239059618816536,0.9666295884315906,0.9375714137322116,0.125
C1866134,Wide anterior fontanel,,44.0,0.0,0.0,0.3,0.18,0.855192906614605,0.09352476144632653,0.32,0.16499999999999998,0.8690903174824525,0.06239888250807346,0.355,0.23,0.816899316692,0.142608029302,0.28,0.195,0.8292502207967276,0.06968198301688495,0.145,0.05,0.6858039325059266,0.006993148148450229,0.12,0.12,0.5664293682889415,0.1204193188881984,0.02,0.02,0.7072398084878909,0.02199703605183893,0.9637980311209908,0.8077083314045531,0.06025369978858351
C1866141,Foot dorsiflexor weakness,,27.0,0.01,1.0,0.16666666666666666,0.13333333333333333,0.8224198792382722,0.023193045054391608,0.2333333333333333,0.08333333333333333,0.8538999845177273,0.024624209943796497,0.2,0.1,0.7550479950460001,0.00945135303683,0.05,0.0,0.7871752593280694,0.0034052681699628428,0.0,0.0,0.6823366620219848,0.0012179909008430555,0.11666666666666665,0.11666666666666665,0.552138488930175,0.05445319460677801,0.0,0.0,0.6771148784641585,0.0009662939094044183,0.978523489932886,0.8688260182720032,0.06837606837606837
C1866190,Atresia of the external auditory canal,,23.0,0.0,1.0,0.21666666666666665,0.13333333333333333,0.7715101699637782,0.03443768531974668,0.2333333333333333,0.08333333333333333,0.7713236432308597,0.009938052096593104,0.21666666666700002,0.08333333333330001,0.746560478004,0.0301475333905,0.21666666666666665,0.05,0.7657982724993034,0.006133616203533988,0.03333333333333333,0.0,0.6727055663911334,0.00189060015954567,0.1,0.05,0.5435984954026192,0.004201476371988975,0.0,0.0,0.8968754837311538,0.0015432208863141554,0.9827898550724636,0.6182603266174777,0.07509881422924901
C1866195,Downturned corners of mouth,,48.0,0.02,1.0,0.08,0.0,0.7527842995955181,0.003194422107172253,0.1,0.0,0.7269337254172672,0.0044597348541018465,0.06,0.04,0.7078769352359999,0.00794581164617,0.06000000000000001,0.02,0.7254228462504069,0.0031937995104398113,0.02,0.0,0.6212491282718862,0.00116610285517186,0.045,0.02,0.5406267143986239,0.008045252794745763,0.02,0.0,0.5603968106374075,0.0009269647522556098,0.9774983454665784,0.7996871655552812,0.030141843971631208
C1866210,"Highly variable phenotype, even within families",,149.0,0.02,0.0,0.1,0.02,0.8099369505836714,0.011763798161625464,0.1,0.02,0.8756194057406221,0.01079839796445604,0.113333333333,0.05333333333330001,0.733974648996,0.029491103583800003,0.06000000000000001,0.006666666666666665,0.7544809906399033,0.006336215614193938,0.006666666666666665,0.0,0.6387960664460104,0.0020366685478308733,0.05333333333333333,0.04666666666666667,0.5299436347782761,0.01955164813166377,0.02,0.0,0.6677876539255463,0.002999367592274761,0.9517009659806804,0.5461355474330931,0.0208597859604571
C1866231,Full cheeks,,49.0,0.0,1.0,0.16,0.08,0.8036598010042775,0.017702465338741594,0.28500000000000003,0.1,0.8611119118467547,0.016066647986482392,0.18,0.12,0.7674091035889999,0.016268309034400002,0.06000000000000001,0.02,0.7746275804351871,0.005434517921193015,0.04,0.0,0.6736113306676585,0.001795385093202969,0.02,0.02,0.5031671936023804,0.020223121767966947,0.04,0.02,0.6947405616514786,0.007933386690466364,0.9741842954463964,0.8691630789610635,0.030612244897959183
