Disease ID,Disease Name,Fold Mean Rank,Fold Recall-at-25,Fold Mean Average Precision,Fold Recall-at-100,Full Recall-at-50,Fold Recall-at-50,Full Recall-at-25,Full Mean Average Precision,Fold Recall-at-10,Full Recall-at-10,Full Recall-at-100,Fold AUROC,Full Mean Rank,Full AUROC
C0085207,Gestational Diabetes,479.2,0.15,0.0163871179798,0.2,0.1,0.15,0.0,0.00160473166324,0.1,0.0,0.1,0.977809236482,4808.45,0.776869343235
C0027540,Necrosis,445.803333333,0.08,0.0320604240315,0.26,0.04,0.12,0.02,0.0213103056414,0.06,0.02,0.06,0.979412567036,4450.87,0.793182367711
C0011853,"Diabetes Mellitus, Experimental",344.428181818,0.125454545455,0.0480295215083,0.322727272727,0.0381818181818,0.219090909091,0.02,0.00494704940378,0.0572727272727,0.01,0.0572727272727,0.984213874327,3423.57727273,0.840670492158
C3495559,Juvenile arthritis,715.704487179,0.0576923076923,0.0126789066872,0.114102564103,0.00769230769231,0.0814102564103,0.00769230769231,0.0013770710362,0.0326923076923,0.0,0.0326923076923,0.966918576137,7060.81410256,0.670902071259
C0086445,Idiopathic Membranous Glomerulonephritis,795.25,0.0,0.00227001875117,0.1,0.0,0.1,0.0,0.000233637459928,0.0,0.0,0.0,0.963142379648,7900.8,0.633280720487
C0020517,Hypersensitivity,313.207142857,0.27380952381,0.068309306891,0.45,0.111904761905,0.388095238095,0.047619047619,0.00930218948526,0.159523809524,0.0,0.17619047619,0.985597974185,3104.5952381,0.855730502865
C0040427,Tooth Abnormalities,665.3,0.0,0.00182060512392,0.1,0.0,0.0,0.0,0.000182466271909,0.0,0.0,0.0,0.969169722003,6672.2,0.690388453149
C0033687,Proteinuria,462.375,0.158333333333,0.0211825549252,0.366666666667,0.025,0.283333333333,0.025,0.00242022987991,0.075,0.0,0.1,0.97862470375,4646.0,0.784209303406
C0027092,Myopia,847.283333333,0.0666666666667,0.00808898296059,0.25,0.0333333333333,0.1,0.0,0.000922453021955,0.0333333333333,0.0,0.0333333333333,0.960733308559,8438.7,0.608103400223
C0020459,Hyperinsulinism,349.95,0.25,0.016773087171,0.35,0.0,0.3,0.0,0.00175954312073,0.1,0.0,0.1,0.983814586138,3557.05,0.834931061696
C0027819,Neuroblastoma,361.31,0.085,0.0218230373746,0.315,0.045,0.17,0.025,0.00613380373851,0.045,0.025,0.045,0.983330544322,3559.485,0.834668107656
C0011882,Diabetic Neuropathies,274.75,0.25,0.0116444837497,0.35,0.05,0.25,0.0,0.00145367567129,0.05,0.0,0.05,0.987300408466,2730.8,0.873298830301
C0013604,Edema,446.05,0.0,0.00442970297114,0.166666666667,0.0,0.0,0.0,0.000450285343904,0.0,0.0,0.0,0.979365595393,4513.38333333,0.790468450059
C0028326,Noonan Syndrome,221.95,0.55,0.0566055338385,0.6,0.2,0.55,0.1,0.0086928525232,0.35,0.05,0.35,0.989758588672,2253.05,0.895464252553
C0005944,Metabolic Bone Disorder,451.2,0.2,0.0245825097317,0.3,0.1,0.3,0.0,0.00199709968045,0.2,0.0,0.2,0.979106140066,4567.3,0.788077226528
C0011854,"Diabetes Mellitus, Insulin-Dependent",689.246428571,0.0714285714286,0.0114450399223,0.126785714286,0.0,0.0982142857143,0.0,0.00117549643179,0.0285714285714,0.0,0.0285714285714,0.968110297735,6866.94464286,0.680590268082
C0019829,Hodgkin Disease,633.2,0.15,0.0573661046167,0.45,0.05,0.25,0.05,0.00189588239893,0.05,0.0,0.05,0.970663123201,6330.0,0.706185590939
C1168401,Squamous cell carcinoma of the head and neck,397.7,0.1,0.0259548265646,0.216666666667,0.1,0.216666666667,0.05,0.00403449842498,0.1,0.05,0.1,0.98160962244,4008.36666667,0.813929008189
C0242422,Parkinsonian Disorders,385.583333333,0.15,0.0239301015907,0.483333333333,0.05,0.433333333333,0.0,0.00261980526033,0.1,0.0,0.1,0.982169336739,3818.61666667,0.822752882904
C0023976,Long QT Syndrome,91.3,0.6,0.1521122631,0.85,0.15,0.7,0.1,0.104610220908,0.4,0.1,0.35,0.995821920988,935.65,0.956624576389
C0005910,Body Weight,931.25,0.1,0.00467385584376,0.1,0.0,0.1,0.0,0.000638575969524,0.0,0.0,0.1,0.956828204057,9360.45,0.565554936638
C0020179,Huntington Disease,805.15,0.0,0.00155625904347,0.1,0.0,0.0,0.0,0.000159032176615,0.0,0.0,0.0,0.962680436296,8080.85,0.62498259457
C2609414,Acute kidney injury,558.338095238,0.109523809524,0.0363448244921,0.295238095238,0.047619047619,0.2,0.0309523809524,0.00285480864677,0.0642857142857,0.0,0.0642857142857,0.974195603237,5575.71666667,0.740742347097
C0235833,Congenital diaphragmatic hernia,502.7,0.2,0.0192982636744,0.5,0.0,0.4,0.0,0.00150207213082,0.1,0.0,0.1,0.976717256103,5036.8,0.766279123735
C0013421,Dystonia,694.95,0.1,0.00428412609456,0.1,0.0,0.1,0.0,0.000491246811453,0.0,0.0,0.0,0.967796138136,7020.9,0.674166821389
C0334588,Giant Cell Glioblastoma,243.6,0.35,0.037017109443,0.4,0.15,0.35,0.15,0.00409968840225,0.25,0.0,0.15,0.98874448828,2414.55,0.887980970063
C1861063,"TOBACCO ADDICTION, SUSCEPTIBILITY TO (finding)",677.1,0.3,0.137965966159,0.3,0.3,0.3,0.2,0.00749574665892,0.3,0.0,0.3,0.96862208196,6745.2,0.687000510512
C0263454,Chloracne,450.075,0.15,0.0204882209263,0.241666666667,0.0833333333333,0.15,0.025,0.00243419882363,0.0833333333333,0.0,0.0833333333333,0.979189509385,4378.98333333,0.7966533482
C1959629,Seizure Adverse Event,759.15,0.0,0.00138614875224,0.0,0.0,0.0,0.0,0.000136395496978,0.0,0.0,0.0,0.964820317578,7655.75,0.644614170304
C0017638,Glioma,468.123809524,0.0738095238095,0.0598435474989,0.304761904762,0.0452380952381,0.15,0.0452380952381,0.0046377038018,0.0452380952381,0.0285714285714,0.0452380952381,0.97839615325,4671.96904762,0.782777482328
C0017636,Glioblastoma,329.652380952,0.180952380952,0.0595488619399,0.345238095238,0.0642857142857,0.264285714286,0.05,0.00451498659693,0.097619047619,0.0,0.130952380952,0.984829625002,3266.03571429,0.848228241799
C1876165,Copper-Overload Cirrhosis,181.35,0.3,0.109508648802,0.55,0.1,0.4,0.1,0.00321523000334,0.1,0.0,0.1,0.991631857421,1873.55,0.913092917479
C0007138,"Carcinoma, Transitional Cell",370.441666667,0.158333333333,0.0352785468928,0.383333333333,0.1,0.283333333333,0.0666666666667,0.00714048547922,0.1,0.0333333333333,0.1,0.982886199635,3674.15,0.829410944904
C0000786,Spontaneous abortion,604.005454545,0.0936363636364,0.0228967769022,0.228181818182,0.0190909090909,0.131818181818,0.01,0.00267730190682,0.0190909090909,0.01,0.0190909090909,0.972112390453,6026.25454545,0.719351978201
C0017639,Gliosis,278.5,0.5,0.0739311738237,0.6,0.05,0.55,0.05,0.00450561068171,0.2,0.0,0.25,0.987131516643,2803.35,0.869920152268
C0079541,Holoprosencephaly,631.0,0.375,0.18792053783,0.375,0.375,0.375,0.25,0.0236628255009,0.375,0.125,0.375,0.970764304608,6380.5,0.703953779758
C0002514,"Amino Acid Metabolism, Inborn Errors",628.85,0.0,0.00160846847657,0.0,0.0,0.0,0.0,0.000156011981203,0.0,0.0,0.0,0.970864277757,6289.75,0.708104344597
C0023891,"Liver Cirrhosis, Alcoholic",403.8,0.35,0.0302069715439,0.55,0.15,0.45,0.05,0.00373831416219,0.15,0.0,0.15,0.981314702196,3981.8,0.815212849914
C0030305,Pancreatitis,561.25,0.1,0.00641847846932,0.2,0.0,0.15,0.0,0.00056469920511,0.05,0.0,0.0,0.974009843525,5687.75,0.73597761991
C0270853,"Myoclonic Epilepsy, Juvenile",792.428571429,0.0,0.000735872778014,0.0,0.0,0.0,0.0,7.41481269075e-05,0.0,0.0,0.0,0.963274776268,7873.71428571,0.634676831289
C0002622,Amnesia,451.1,0.2,0.10826092682,0.4,0.1,0.35,0.1,0.0259186736328,0.1,0.1,0.15,0.979120241411,4488.65,0.791675951718
C0042109,Urticaria,460.65,0.1,0.00711874650529,0.2,0.0,0.2,0.0,0.00064989263411,0.0,0.0,0.0,0.978675548953,4570.35,0.78789053433
C0020538,Hypertensive disease,455.783625731,0.0845029239766,0.0460312587946,0.254385964912,0.016081871345,0.132748538012,0.016081871345,0.00451833743027,0.0318713450292,0.0,0.0318713450292,0.979135453682,4457.28070175,0.791869215814
C0270850,Idiopathic generalized epilepsy,796.666666667,0.0,0.000802532661623,0.0,0.0,0.0,0.0,8.32955151095e-05,0.0,0.0,0.0,0.963079826149,7795.0,0.638346248434
C0024667,Animal Mammary Neoplasms,420.067582418,0.102747252747,0.044369450599,0.262087912088,0.0664835164835,0.167582417582,0.0296703296703,0.00514790447045,0.0659340659341,0.00769230769231,0.0807692307692,0.980732139009,4116.79945055,0.808148785155
C0026636,Mouth Diseases,615.35,0.15,0.055610132286,0.25,0.05,0.15,0.05,0.00299035119478,0.05,0.05,0.05,0.97148990485,6148.25,0.714683221165
C0038220,Status Epilepticus,288.516666667,0.202380952381,0.0548997985149,0.407142857143,0.0857142857143,0.35,0.0285714285714,0.00493596693608,0.1,0.0142857142857,0.1,0.986753528773,2888.11190476,0.865785858317
C0339535,"Night blindness, congenital stationary",447.35,0.5,0.166775124722,0.5,0.4,0.5,0.3,0.12472806516,0.5,0.3,0.5,0.979286178409,4439.9,0.79398264179
C0023473,"Myeloid Leukemia, Chronic",296.8,0.383333333333,0.0525039854492,0.383333333333,0.183333333333,0.383333333333,0.0833333333333,0.00772759788528,0.266666666667,0.0833333333333,0.266666666667,0.986292082656,2984.71666667,0.861475891959
C1561643,Chronic Kidney Diseases,861.633333333,0.0,0.00134874519444,0.0,0.0,0.0,0.0,0.00013288789543,0.0,0.0,0.0,0.960062995295,8668.11666667,0.597585825285
C0023452,"Leukemia, Lymphocytic, Acute, L1",852.65,0.0,0.0013293348263,0.0,0.0,0.0,0.0,0.000131089066214,0.0,0.0,0.0,0.96047526223,8541.65,0.603610879049
C0038325,Stevens-Johnson Syndrome,223.266666667,0.366666666667,0.0678703896178,0.633333333333,0.2,0.566666666667,0.1,0.00711318796231,0.233333333333,0.0,0.233333333333,0.989721435097,2204.23333333,0.897699013642
C0024121,Lung Neoplasms,459.833333333,0.116666666667,0.0505969498971,0.27908496732,0.0290849673203,0.180065359477,0.0173202614379,0.00645651122754,0.0581699346405,0.0117647058824,0.0934640522876,0.978922921051,4501.70882353,0.789917479267
C1272641,Systemic arterial pressure,773.1,0.0,0.0034270955291,0.02,0.0,0.0,0.0,0.00034371919097,0.0,0.0,0.0,0.964193053424,7719.74,0.6411986795
C0023186,Learning Disorders,669.25,0.0666666666667,0.0390369796969,0.266666666667,0.0333333333333,0.133333333333,0.0333333333333,0.00476042273471,0.0333333333333,0.0333333333333,0.0333333333333,0.968999071064,6669.85,0.690293776126
C0024796,Marfan Syndrome,213.6,0.4,0.0245008813416,0.5,0.1,0.5,0.0,0.00266769507596,0.2,0.0,0.2,0.990133197197,2123.9,0.901475843505
C0021390,Inflammatory Bowel Diseases,773.275,0.0375,0.0102318755644,0.1,0.025,0.0875,0.0,0.00112395177911,0.025,0.0,0.025,0.964204730642,7718.2125,0.640838164083
C0265221,Walker-Warburg congenital muscular dystrophy,115.3,0.55,0.106210185113,0.7,0.25,0.55,0.15,0.0594324184764,0.55,0.1,0.55,0.994701541032,1159.4,0.946237931675
C0598608,Hyperhomocysteinemia,561.3,0.15,0.00715174051756,0.25,0.0,0.15,0.0,0.000666541086947,0.05,0.0,0.05,0.973997493734,5638.65,0.738350505894
C0017601,Glaucoma,963.966666667,0.0,0.00130650055618,0.0333333333333,0.0,0.0,0.0,0.000135715755793,0.0,0.0,0.0,0.955311261763,9519.78333333,0.558032673972
C0009363,Congenital ocular coloboma (disorder),625.4,0.1,0.00671523668287,0.35,0.0,0.1,0.0,0.000617468254785,0.0,0.0,0.0,0.971023439313,6164.75,0.713917382223
C0014175,Endometriosis,602.505,0.118333333333,0.0398016262155,0.20875,0.02,0.15125,0.0133333333333,0.00993654426125,0.04625,0.0133333333333,0.0395833333333,0.97223174796,5984.08083333,0.720807442534
C0341106,Eosinophilic esophagitis,1082.45,0.0,0.00131108214215,0.05,0.0,0.0,0.0,0.000137971493838,0.0,0.0,0.0,0.949791096049,10818.5,0.497739195023
C0752347,Lewy Body Disease,302.8,0.25,0.0844314534173,0.35,0.25,0.25,0.15,0.0152540369158,0.25,0.15,0.25,0.986008450181,3032.05,0.859290556226
C0013182,Drug Allergy,538.591666667,0.0833333333333,0.0381576276727,0.3,0.0833333333333,0.2,0.025,0.00299784979807,0.0833333333333,0.025,0.0833333333333,0.975079376142,5440.11666667,0.747335091224
C0007621,Neoplastic Cell Transformation,328.963888889,0.194444444444,0.0773200040219,0.398611111111,0.0833333333333,0.230555555556,0.0722222222222,0.00653886355638,0.131944444444,0.0125,0.144444444444,0.984894871297,3285.69583333,0.847206538611
C0011884,Diabetic Retinopathy,466.85,0.1,0.0079935380672,0.45,0.0,0.25,0.0,0.000778892650388,0.0,0.0,0.0,0.978387725732,4738.85,0.780068241957
C0005684,Malignant neoplasm of urinary bladder,594.4,0.1,0.00995381714892,0.2,0.05,0.1,0.0,0.00132434285075,0.1,0.0,0.05,0.972464138155,5990.8,0.721933754236
C0026691,Mucocutaneous Lymph Node Syndrome,749.85,0.05,0.00482182175986,0.15,0.0,0.05,0.0,0.000369514864851,0.05,0.0,0.0,0.965246449457,7518.35,0.651106934002
C0007570,Celiac Disease,721.233333333,0.15,0.0205160793606,0.2,0.05,0.15,0.025,0.00349135769504,0.1,0.025,0.1,0.966595411807,7139.74166667,0.668323729417
C0311375,Arsenic Poisoning,609.766666667,0.0166666666667,0.0230269123509,0.106666666667,0.0166666666667,0.0566666666667,0.0166666666667,0.00139662411147,0.0166666666667,0.0,0.0166666666667,0.971796601234,6050.89,0.718697553261
C0009447,Common Variable Immunodeficiency,262.3,0.35,0.133580684344,0.55,0.2,0.55,0.1,0.00840660629835,0.2,0.1,0.25,0.98787653748,2626.25,0.878155024368
C0023467,"Leukemia, Myelocytic, Acute",451.973484848,0.0340909090909,0.0197417410357,0.167424242424,0.0166666666667,0.0522727272727,0.0,0.00213134173561,0.025,0.0,0.025,0.979209872932,4453.83939394,0.792590496459
C0033805,Pseudohypoaldosteronism,147.222222222,0.666666666667,0.130665278444,0.666666666667,0.555555555556,0.666666666667,0.333333333333,0.0159657994194,0.666666666667,0.0,0.666666666667,0.993214116288,1429.11111111,0.933724191985
C0039231,Tachycardia,438.5,0.1,0.0204788319241,0.35,0.1,0.15,0.1,0.00256010071763,0.1,0.0,0.1,0.979705199629,4338.95,0.798625812442
C0175702,Williams Syndrome,412.3,0.1,0.00796552676921,0.1,0.0,0.1,0.0,0.00068437121332,0.1,0.0,0.1,0.9809114958,4176.1,0.806232886249
C0007134,Renal Cell Carcinoma,531.004487179,0.0660256410256,0.0298188945441,0.199358974359,0.0166666666667,0.116025641026,0.00833333333333,0.00249868869543,0.0326923076923,0.0,0.0410256410256,0.975535493849,5274.44102564,0.754261358199
C0020452,Hyperemia,331.9,0.15,0.00964282723378,0.2,0.0,0.15,0.0,0.000836610831015,0.05,0.0,0.05,0.984647697735,3304.25,0.846681210546
C0015934,Fetal Growth Retardation,275.5,0.3,0.0579865809268,0.5,0.2,0.3,0.1,0.00799007786496,0.3,0.1,0.2,0.987260407481,2795.2,0.870320694296
C0019693,HIV Infections,245.868888889,0.191111111111,0.062637597605,0.514444444444,0.01,0.391111111111,0.01,0.00637041167304,0.0811111111111,0.0,0.0711111111111,0.9887958389,2427.06,0.887146518781
C0029422,Osteochondrodysplasias,550.9,0.25,0.0317602953265,0.4,0.05,0.4,0.05,0.00339412757769,0.15,0.0,0.15,0.974484727509,5482.95,0.745534305078
C0021655,Insulin Resistance,329.22,0.19,0.0499554814042,0.4,0.06,0.3,0.02,0.00454705622238,0.105,0.02,0.105,0.984828676368,3311.855,0.846159514622
C0010606,Adenoid Cystic Carcinoma,534.964444444,0.0833333333333,0.0360568863621,0.193333333333,0.0422222222222,0.123333333333,0.0111111111111,0.00310261522876,0.0422222222222,0.0111111111111,0.0522222222222,0.975323215377,5292.21111111,0.753623305475
C0079744,Diffuse Large B-Cell Lymphoma,239.933333333,0.0916666666667,0.017751615755,0.516666666667,0.0,0.291666666667,0.0,0.00188677301378,0.0333333333333,0.0,0.0583333333333,0.988958071961,2378.41666667,0.889590787293
C0023895,Liver diseases,581.097619048,0.0785714285714,0.02685376988,0.204761904762,0.0309523809524,0.159523809524,0.0142857142857,0.00376347215223,0.0309523809524,0.0142857142857,0.0309523809524,0.973136626696,5691.11904762,0.735372741131
C0014170,Endometrial Neoplasms,343.54,0.08,0.0225186319661,0.32,0.04,0.22,0.04,0.00290180532228,0.04,0.0,0.04,0.984166085461,3415.8,0.841316780583
C0023264,Leigh Disease,284.05,0.5,0.111642534628,0.633333333333,0.333333333333,0.566666666667,0.1,0.0139449721225,0.366666666667,0.0,0.366666666667,0.986899563319,2784.925,0.870721840255
C1527336,Sjogren's Syndrome,324.15,0.1,0.00778230543561,0.45,0.0,0.15,0.0,0.000850306195177,0.0,0.0,0.1,0.98500580181,3328.6,0.845555813414
C0024305,"Lymphoma, Non-Hodgkin",385.95,0.183333333333,0.0543588166673,0.333333333333,0.0833333333333,0.233333333333,0.0833333333333,0.0038834656567,0.133333333333,0.0,0.183333333333,0.982152310193,3847.0,0.821434873462
C0018923,Hemangiosarcoma,179.7,0.65,0.0676940405998,0.85,0.25,0.65,0.1,0.0121551925114,0.45,0.05,0.45,0.991721992664,1797.6,0.916607084823
Mean,,481.432476162,0.18830568643,0.0484082025199,0.325286169021,0.082433903124,0.247140754956,0.053803647918,0.0108808643181,0.121330301179,0.0260405360586,0.124399341878,0.977736822158,4789.56185541,0.777506305736
Median,,457.863461538,0.141666666667,0.0236984673367,0.3,0.0422222222222,0.2,0.0133333333333,0.00262162564924,0.0666666666667,0.0,0.0666666666667,0.978951406237,4515.61666667,0.789917479267
STD,,210.511460123,0.184156652692,0.0787577203688,0.207070795856,0.129277620045,0.198001585782,0.0992234755259,0.0431335189996,0.157344087051,0.0747229325536,0.162647562639,0.00976951475561,2101.41617538,0.0976537244335
